wfo,utc_issue,utc_expire,utc_prodissue,utc_init_expire,phenomena,gtype,significance,eventid,status,ugc,area2d,utc_updated,hvtec_nwsli,hvtec_severity,hvtec_cause,hvtec_record,is_emergency,utc_polygon_begin,utc_polygon_end,windtag,hailtag,tornadotag,damagetag,product_id,fcster
TBW,2024-01-09 21:00,2024-01-09 01:09,2024-01-08 09:25,202401101200,CF,C,A,1,CAN,FLZ165,792.4913330078125,2024-01-09 01:09,,,,,False,,,,,,,202401080925-KTBW-WHUS42-CFWTBW,
TBW,2024-01-09 15:00,2024-01-10 12:00,2024-01-08 20:37,202401101200,CF,C,W,1,CON,FLZ142,374.01318359375,2024-01-10 08:51,,,,,False,,,,,,,202401082037-KTBW-WHUS42-CFWTBW,
TBW,2024-01-09 15:00,2024-01-10 00:36,2024-01-08 20:37,202401101200,CF,C,W,1,CAN,FLZ148,260.2538757324219,2024-01-10 00:36,,,,,False,,,,,,,202401082037-KTBW-WHUS42-CFWTBW,
TBW,2024-01-09 15:00,2024-01-10 00:36,2024-01-08 20:37,202401101200,CF,C,W,1,CAN,FLZ151,726.67138671875,2024-01-10 00:36,,,,,False,,,,,,,202401082037-KTBW-WHUS42-CFWTBW,
TBW,2024-01-09 15:00,2024-01-10 00:36,2024-01-08 20:37,202401101200,CF,C,W,1,CAN,FLZ155,351.63323974609375,2024-01-10 00:36,,,,,False,,,,,,,202401082037-KTBW-WHUS42-CFWTBW,
TBW,2024-01-09 15:00,2024-01-10 00:36,2024-01-08 20:37,202401101200,CF,C,W,1,CAN,FLZ160,560.7767333984375,2024-01-10 00:36,,,,,False,,,,,,,202401082037-KTBW-WHUS42-CFWTBW,
MLB,2024-02-06 18:00,2024-02-10 12:00,2024-02-06 14:14,202402271800,FL,C,W,1,EXT,FLC127,3181.331298828125,2024-02-10 01:38,ASTF1,1,ER,NO,False,,,,,,,202402061414-KMLB-WGUS42-FLWMLB,MW
MFL,2024-02-06 09:00,2024-02-07 06:24,2024-02-05 07:29,202402070900,WI,C,Y,2,CAN,FLZ172,195.8022003173828,2024-02-07 06:24,,,,,False,,,,,,,202402050729-KMFL-WWUS72-NPWMFL,
MOB,2024-02-04 03:00,2024-02-04 12:18,2024-02-03 09:52,202402041800,WI,C,Y,4,CAN,FLZ203,2283.0341796875,2024-02-04 12:18,,,,,False,,,,,,,202402030952-KMOB-WWUS74-NPWMOB,
MLB,2024-01-10 01:51,2024-01-10 02:15,2024-01-10 01:51,202401100215,TO,C,W,6,EXP,FLC111,1493.834228515625,2024-01-10 02:15,,,,,False,,,,,,,202401100151-KMLB-WFUS52-TORMLB,Weitlich
JAX,2024-01-09 19:44,2024-01-09 20:37,2024-01-09 19:44,202401092045,SV,C,W,17,CAN,FLC007,777.7763671875,2024-01-09 20:37,,,,,False,,,,,,,202401091944-KJAX-WUUS52-SVRJAX,AB
MFL,2024-02-04 14:35,2024-02-04 15:00,2024-02-04 14:35,202402041500,SV,C,W,1,NEW,FLC087,2018.628662109375,2024-02-04 14:35,,,,,False,,,,,,,202402041435-KMFL-WUUS52-SVRMFL,WR
JAX,2024-01-09 19:44,2024-01-09 20:45,2024-01-09 19:44,202401092045,SV,C,W,17,CON,FLC019,1668.6431884765625,2024-01-09 20:37,,,,,False,,,,,,,202401091944-KJAX-WUUS52-SVRJAX,AB
KEY,2024-02-04 16:17,2024-02-04 16:26,2024-02-04 16:17,202402041645,TO,C,W,2,CAN,FLC087,2018.628662109375,2024-02-04 16:26,,,,,False,,,,,,,202402041617-KKEY-WFUS52-TORKEY,CLR
MFL,2024-02-04 16:21,2024-02-04 16:45,2024-02-04 16:21,202402041645,SV,C,W,6,EXP,FLC086,5094.58447265625,2024-02-04 16:42,,,,,False,,,,,,,202402041621-KMFL-WUUS52-SVRMFL,Hadi
MFL,2024-02-04 16:21,2024-02-04 16:45,2024-02-04 16:21,202402041645,SV,C,W,6,EXP,FLC011,3161.671630859375,2024-02-04 16:42,,,,,False,,,,,,,202402041621-KMFL-WUUS52-SVRMFL,Hadi
MFL,2024-02-04 12:22,2024-02-04 16:43,2024-02-04 12:22,202402041900,TO,C,A,14,CAN,FLC087,2018.628662109375,2024-02-04 16:43,,,,,False,,,,,,,202402041222-KMFL-WWUS62-WCNMFL,BAXTER
TAE,2024-01-09 15:43,2024-01-09 15:56,2024-01-09 15:43,202401091615,TO,C,W,27,CAN,FLC039,1370.0919189453125,2024-01-09 15:56,,,,,False,,,,,,,202401091543-KTAE-WFUS52-TORTAE,71-BUNKER
TAE,2024-04-22 06:57,2024-04-22 18:00,2024-04-22 06:57,202404221800,RP,C,S,36,NEW,FLZ114,404.1982116699219,2024-04-22 06:57,,,,,False,,,,,,,202404220657-KTAE-WHUS42-CFWTAE,
TAE,2024-02-04 16:30,2024-02-05 00:00,2024-02-04 16:30,202402050000,SU,C,Y,5,CON,FLZ115,911.9964599609375,2024-02-04 20:39,,,,,False,,,,,,,202402041630-KTAE-WHUS42-CFWTAE,
TAE,2024-01-09 15:43,2024-01-09 16:15,2024-01-09 15:43,202401091615,TO,C,W,27,CON,FLC073,1819.5731201171875,2024-01-09 15:56,,,,,False,,,,,,,202401091543-KTAE-WFUS52-TORTAE,71-BUNKER
MOB,2024-02-04 00:00,2024-02-06 00:00,2024-02-02 21:09,202402060000,RP,C,S,5,CON,FLZ206,331.8329772949219,2024-02-05 17:27,,,,,False,,,,,,,202402022109-KMOB-WHUS44-CFWMOB,
JAX,2024-02-04 22:42,2024-02-04 23:15,2024-02-04 22:42,202402042315,SV,C,W,45,CON,FLC089,1699.857177734375,2024-02-04 22:57,,,,,False,,,,,,,202402042242-KJAX-WUUS52-SVRJAX,23
JAX,2024-02-04 22:42,2024-02-04 23:15,2024-02-04 22:42,202402042315,SV,C,W,45,CON,FLC003,1526.6851806640625,2024-02-04 22:57,,,,,False,,,,,,,202402042242-KJAX-WUUS52-SVRJAX,23
MLB,2024-01-10 01:34,2024-01-10 02:07,2024-01-10 01:34,202401100230,SV,C,W,9,CAN,FLC061,1336.3253173828125,2024-01-10 02:07,,,,,False,,,,,,,202401100134-KMLB-WUUS52-SVRMLB,Weitlich
MLB,2024-01-10 01:34,2024-01-10 02:07,2024-01-10 01:34,202401100230,SV,C,W,9,CAN,FLC093,2013.75390625,2024-01-10 02:07,,,,,False,,,,,,,202401100134-KMLB-WUUS52-SVRMLB,Weitlich
MLB,2024-01-20 09:00,2024-01-21 07:59,2024-01-20 06:52,202401210900,BH,C,S,4,CAN,FLZ159,386.3283996582031,2024-01-21 07:59,,,,,False,,,,,,,202401200652-KMLB-WHUS42-CFWMLB,
MLB,2024-01-20 09:00,2024-01-21 07:59,2024-01-20 06:52,202401210900,BH,C,S,4,CAN,FLZ447,446.071044921875,2024-01-21 07:59,,,,,False,,,,,,,202401200652-KMLB-WHUS42-CFWMLB,
MLB,2024-01-20 09:00,2024-01-21 07:59,2024-01-20 06:52,202401210900,BH,C,S,4,CAN,FLZ164,359.5745544433594,2024-01-21 07:59,,,,,False,,,,,,,202401200652-KMLB-WHUS42-CFWMLB,
MLB,2024-01-20 09:00,2024-01-21 07:59,2024-01-20 06:52,202401210900,BH,C,S,4,CAN,FLZ154,423.17010498046875,2024-01-21 07:59,,,,,False,,,,,,,202401200652-KMLB-WHUS42-CFWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ547,1152.2489013671875,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ046,894.225830078125,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ247,330.4070129394531,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ647,453.6716003417969,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ144,1386.970458984375,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ254,913.12841796875,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ041,2526.55712890625,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ044,1612.4522705078125,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ045,2604.071533203125,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ058,2013.75390625,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MOB,2024-03-03 04:11,2024-03-03 15:13,2024-03-02 20:45,202403031500,FG,C,Y,4,CAN,FLZ203,2283.0341796875,2024-03-03 15:13,,,,,False,,,,,,,202403022045-KMOB-WWUS74-NPWMOB,21/CLL
MOB,2024-03-03 04:11,2024-03-03 15:13,2024-03-02 20:45,202403031500,FG,C,Y,4,CAN,FLZ204,366.255126953125,2024-03-03 15:13,,,,,False,,,,,,,202403022045-KMOB-WWUS74-NPWMOB,21/CLL
MLB,2024-01-21 04:00,2024-01-21 13:00,2024-01-20 06:56,202401211200,WC,C,Y,2,EXT,FLZ347,226.41384887695312,2024-01-20 18:49,,,,,False,,,,,,,202401200656-KMLB-WWUS42-WSWMLB,
MOB,2024-03-03 04:11,2024-03-03 15:13,2024-03-02 20:45,202403031500,FG,C,Y,4,CAN,FLZ201,1153.5845947265625,2024-03-03 15:13,,,,,False,,,,,,,202403022045-KMOB-WWUS74-NPWMOB,21/CLL
MLB,2024-01-21 09:00,2024-01-26 03:00,2024-01-21 07:59,202401220900,RP,C,S,2,EXT,FLZ747,132.90597534179688,2024-01-25 07:59,,,,,False,,,,,,,202401210759-KMLB-WHUS42-CFWMLB,
MLB,2024-01-21 09:00,2024-01-26 03:00,2024-01-21 07:59,202401220900,RP,C,S,2,EXT,FLZ141,654.7750854492188,2024-01-25 07:59,,,,,False,,,,,,,202401210759-KMLB-WHUS42-CFWMLB,
MLB,2024-01-21 09:00,2024-01-26 03:00,2024-01-21 07:59,202401220900,RP,C,S,2,EXT,FLZ447,446.071044921875,2024-01-25 07:59,,,,,False,,,,,,,202401210759-KMLB-WHUS42-CFWMLB,
MOB,2024-03-03 04:11,2024-03-03 15:13,2024-03-02 20:45,202403031500,FG,C,Y,4,CAN,FLZ202,577.638427734375,2024-03-03 15:13,,,,,False,,,,,,,202403022045-KMOB-WWUS74-NPWMOB,21/CLL
TAE,2024-01-09 14:53,2024-01-09 16:16,2024-01-09 14:53,202401091630,SV,C,W,12,CAN,FLC077,2186.321044921875,2024-01-09 16:16,,,,,False,,,,,,,202401091453-KTAE-WUUS52-SVRTAE,71-BUNKER
MLB,2024-01-21 09:00,2024-01-26 03:00,2024-01-21 07:59,202401220900,RP,C,S,2,EXT,FLZ164,359.5745544433594,2024-01-25 07:59,,,,,False,,,,,,,202401210759-KMLB-WHUS42-CFWMLB,
MLB,2024-01-21 09:00,2024-01-26 03:00,2024-01-21 07:59,202401220900,RP,C,S,2,EXT,FLZ154,423.17010498046875,2024-01-25 07:59,,,,,False,,,,,,,202401210759-KMLB-WHUS42-CFWMLB,
MLB,2024-01-21 09:00,2024-01-26 03:00,2024-01-21 07:59,202401220900,RP,C,S,2,EXT,FLZ347,226.41384887695312,2024-01-25 07:59,,,,,False,,,,,,,202401210759-KMLB-WHUS42-CFWMLB,
TAE,2024-01-09 14:53,2024-01-09 16:30,2024-01-09 14:53,202401091630,SV,C,W,12,CON,FLC037,1427.638916015625,2024-01-09 16:16,,,,,False,,,,,,,202401091453-KTAE-WUUS52-SVRTAE,71-BUNKER
TAE,2024-01-09 14:53,2024-01-09 16:30,2024-01-09 14:53,202401091630,SV,C,W,12,CON,FLC065,1586.076416015625,2024-01-09 16:16,,,,,False,,,,,,,202401091453-KTAE-WUUS52-SVRTAE,71-BUNKER
TAE,2024-01-09 14:53,2024-01-09 16:30,2024-01-09 14:53,202401091630,SV,C,W,12,CON,FLC073,1819.5731201171875,2024-01-09 16:16,,,,,False,,,,,,,202401091453-KTAE-WUUS52-SVRTAE,71-BUNKER
TAE,2024-01-09 14:53,2024-01-09 16:30,2024-01-09 14:53,202401091630,SV,C,W,12,CON,FLC129,1593.6146240234375,2024-01-09 16:16,,,,,False,,,,,,,202401091453-KTAE-WUUS52-SVRTAE,71-BUNKER
JAX,2024-02-23 15:56,2024-02-23 22:00,2024-02-23 15:56,202402232000,WI,C,Y,3,EXP,FLZ237,1190.208251953125,2024-02-23 22:06,,,,,False,,,,,,,202402231556-KJAX-WWUS72-NPWJAX,
JAX,2024-01-09 21:42,2024-01-09 22:02,2024-01-09 21:42,202401092215,SV,C,W,24,CAN,FLC083,4312.73876953125,2024-01-09 22:02,,,,,False,,,,,,,202401092142-KJAX-WUUS52-SVRJAX,AB
MLB,2024-01-09 22:21,2024-01-09 23:00,2024-01-09 22:21,202401092300,SV,C,W,3,CON,FLC127,3181.331298828125,2024-01-09 22:44,,,,,False,,,,,,,202401092221-KMLB-WUUS52-SVRMLB,Sedlock
MLB,2024-02-06 14:50,2024-02-13 09:00,2024-02-06 14:50,202402080900,RP,C,S,4,EXT,FLZ447,446.071044921875,2024-02-12 07:54,,,,,False,,,,,,,202402061450-KMLB-WHUS42-CFWMLB,
JAX,2024-02-23 14:00,2024-02-24 00:15,2024-02-23 07:51,202402240400,RP,C,S,5,CAN,FLZ133,680.9476928710938,2024-02-24 00:15,,,,,False,,,,,,,202402230751-KJAX-WHUS42-CFWJAX,
JAX,2024-02-23 14:00,2024-02-24 00:15,2024-02-23 07:51,202402240400,RP,C,S,5,CAN,FLZ138,146.872802734375,2024-02-24 00:15,,,,,False,,,,,,,202402230751-KJAX-WHUS42-CFWJAX,
MLB,2024-02-06 19:00,2024-02-07 13:00,2024-02-06 07:30,202402071300,CF,C,Y,1,CON,FLZ141,654.7750854492188,2024-02-07 07:04,,,,,False,,,,,,,202402060730-KMLB-WHUS42-CFWMLB,
MLB,2024-02-06 19:00,2024-02-07 13:00,2024-02-06 07:30,202402071300,CF,C,Y,1,CON,FLZ447,446.071044921875,2024-02-07 07:04,,,,,False,,,,,,,202402060730-KMLB-WHUS42-CFWMLB,
MLB,2024-02-06 19:00,2024-02-07 13:00,2024-02-06 07:30,202402071300,CF,C,Y,1,CON,FLZ347,226.41384887695312,2024-02-07 07:04,,,,,False,,,,,,,202402060730-KMLB-WHUS42-CFWMLB,
MLB,2024-02-06 19:00,2024-02-07 13:00,2024-02-06 07:30,202402071300,CF,C,Y,1,CON,FLZ159,386.3283996582031,2024-02-07 07:04,,,,,False,,,,,,,202402060730-KMLB-WHUS42-CFWMLB,
MLB,2024-02-06 19:00,2024-02-07 13:00,2024-02-06 07:30,202402071300,CF,C,Y,1,CON,FLZ747,132.90597534179688,2024-02-07 07:04,,,,,False,,,,,,,202402060730-KMLB-WHUS42-CFWMLB,
MLB,2024-02-06 19:00,2024-02-07 13:00,2024-02-06 07:30,202402071300,CF,C,Y,1,CON,FLZ154,423.17010498046875,2024-02-07 07:04,,,,,False,,,,,,,202402060730-KMLB-WHUS42-CFWMLB,
MLB,2024-02-06 19:00,2024-02-07 13:00,2024-02-06 07:30,202402071300,CF,C,Y,1,CON,FLZ647,453.6716003417969,2024-02-07 07:04,,,,,False,,,,,,,202402060730-KMLB-WHUS42-CFWMLB,
MLB,2024-02-06 19:00,2024-02-07 13:00,2024-02-06 07:30,202402071300,CF,C,Y,1,CON,FLZ164,359.5745544433594,2024-02-07 07:04,,,,,False,,,,,,,202402060730-KMLB-WHUS42-CFWMLB,
JAX,2024-03-03 05:30,2024-03-03 08:30,2024-03-03 05:30,202403030830,FA,C,Y,2,NEW,FLC109,1702.60009765625,2024-03-03 05:30,00000,N,ER,OO,False,,,,,,,202403030530-KJAX-WGUS82-FLSJAX,23
JAX,2024-01-09 19:44,2024-01-09 20:45,2024-01-09 19:44,202401092045,SV,C,W,17,CON,FLC089,1699.857177734375,2024-01-09 20:37,,,,,False,,,,,,,202401091944-KJAX-WUUS52-SVRJAX,AB
JAX,2024-01-09 19:44,2024-01-09 20:45,2024-01-09 19:44,202401092045,SV,C,W,17,CON,FLC031,2169.6953125,2024-01-09 20:37,,,,,False,,,,,,,202401091944-KJAX-WUUS52-SVRJAX,AB
JAX,2024-01-09 19:44,2024-01-09 20:37,2024-01-09 19:44,202401092045,SV,C,W,17,CAN,FLC001,2512.441162109375,2024-01-09 20:37,,,,,False,,,,,,,202401091944-KJAX-WUUS52-SVRJAX,AB
TAE,2024-02-12 15:01,2024-02-12 17:28,2024-02-12 15:01,202402122000,TO,C,A,24,CAN,FLC063,2443.773193359375,2024-02-12 17:28,,,,,False,,,,,,,202402121501-KTAE-WWUS62-WCNTAE,
JAX,2024-03-04 06:29,2024-03-04 13:52,2024-03-04 04:03,202403041400,FG,C,Y,5,CAN,FLZ030,647.49658203125,2024-03-04 13:52,,,,,False,,,,,,,202403040403-KJAX-WWUS72-NPWJAX,
MOB,2024-01-09 10:43,2024-01-09 10:53,2024-01-09 10:43,202401091115,TO,C,W,9,CAN,FLC033,1731.2354736328125,2024-01-09 10:53,,,,,False,,,,,,,202401091043-KMOB-WFUS54-TORMOB,Black
JAX,2024-01-09 19:38,2024-01-09 20:04,2024-01-09 19:38,202401092015,TO,C,W,6,CAN,FLC001,2512.441162109375,2024-01-09 20:04,,,,,False,,,,,,,202401091938-KJAX-WFUS52-TORJAX,AB
TBW,2024-02-13 06:00,2024-02-14 06:00,2024-02-12 19:42,202402140600,RP,C,S,9,CON,FLZ162,705.6476440429688,2024-02-13 08:57,,,,,False,,,,,,,202402121942-KTBW-WHUS42-CFWTBW,
TBW,2024-02-13 06:00,2024-02-14 06:00,2024-02-12 19:42,202402140600,RP,C,S,9,CON,FLZ050,739.8617553710938,2024-02-13 08:57,,,,,False,,,,,,,202402121942-KTBW-WHUS42-CFWTBW,
TBW,2024-02-13 06:00,2024-02-14 06:00,2024-02-12 19:42,202402140600,RP,C,S,9,CON,FLZ155,351.63323974609375,2024-02-13 08:57,,,,,False,,,,,,,202402121942-KTBW-WHUS42-CFWTBW,
JAX,2024-02-12 23:48,2024-02-13 00:04,2024-02-12 23:48,202402130015,SV,C,W,53,CAN,FLC083,4312.73876953125,2024-02-13 00:04,,,,,False,,,,,,,202402122348-KJAX-WUUS52-SVRJAX,WOLF
TAE,2024-01-09 00:00,2024-01-08 09:14,2024-01-06 19:19,202401100000,HW,C,A,1,UPG,FLZ112,1188.4771728515625,2024-01-08 09:14,,,,,False,,,,,,,202401061919-KTAE-WWUS72-NPWTAE,DVD
MOB,2024-03-01 12:00,2024-03-02 12:00,2024-02-29 09:26,202403021200,RP,C,S,9,CON,FLZ204,366.255126953125,2024-03-02 02:57,,,,,False,,,,,,,202402290926-KMOB-WHUS44-CFWMOB,
TBW,2024-08-01 16:00,2024-08-01 22:00,2024-08-01 07:45,202408012200,HT,C,Y,6,NEW,FLZ056,1655.9881591796875,2024-08-01 07:45,,,,,False,,,,,,,202408010745-KTBW-WWUS72-NPWTBW,
TAE,2024-05-06 07:47,2024-05-06 13:00,2024-05-06 07:47,202405061300,FG,C,Y,15,EXP,FLZ013,1489.1851806640625,2024-05-06 12:55,,,,,False,,,,,,,202405060747-KTAE-WWUS72-NPWTAE,DR
TAE,2024-05-06 07:47,2024-05-06 13:00,2024-05-06 07:47,202405061300,FG,C,Y,15,EXP,FLZ014,1035.3990478515625,2024-05-06 12:55,,,,,False,,,,,,,202405060747-KTAE-WWUS72-NPWTAE,DR
TAE,2024-05-06 07:47,2024-05-06 13:00,2024-05-06 07:47,202405061300,FG,C,Y,15,EXP,FLZ015,515.62548828125,2024-05-06 12:55,,,,,False,,,,,,,202405060747-KTAE-WWUS72-NPWTAE,DR
TAE,2024-05-06 07:47,2024-05-06 13:00,2024-05-06 07:47,202405061300,FG,C,Y,15,EXP,FLZ016,1370.0919189453125,2024-05-06 12:55,,,,,False,,,,,,,202405060747-KTAE-WWUS72-NPWTAE,DR
TAE,2024-05-06 07:47,2024-05-06 13:00,2024-05-06 07:47,202405061300,FG,C,Y,15,EXP,FLZ017,1819.5731201171875,2024-05-06 12:55,,,,,False,,,,,,,202405060747-KTAE-WWUS72-NPWTAE,DR
TAE,2024-05-06 07:47,2024-05-06 13:00,2024-05-06 07:47,202405061300,FG,C,Y,15,EXP,FLZ018,1484.7135009765625,2024-05-06 12:55,,,,,False,,,,,,,202405060747-KTAE-WWUS72-NPWTAE,DR
TBW,2024-08-01 16:00,2024-08-01 22:00,2024-08-01 07:45,202408012200,HT,C,Y,6,NEW,FLZ148,260.2538757324219,2024-08-01 07:45,,,,,False,,,,,,,202408010745-KTBW-WWUS72-NPWTBW,
JAX,2024-01-17 06:00,2024-01-17 14:38,2024-01-16 06:46,202401171400,WC,C,Y,1,CAN,FLZ133,680.9476928710938,2024-01-17 14:38,,,,,False,,,,,,,202401160646-KJAX-WWUS42-WSWJAX,
TBW,2024-02-24 08:41,2024-02-25 00:00,2024-02-24 08:41,202402250000,RP,C,S,10,NEW,FLZ162,705.6476440429688,2024-02-24 08:41,,,,,False,,,,,,,202402240841-KTBW-WHUS42-CFWTBW,
TBW,2024-02-24 08:41,2024-02-25 00:00,2024-02-24 08:41,202402250000,RP,C,S,10,NEW,FLZ165,792.4913330078125,2024-02-24 08:41,,,,,False,,,,,,,202402240841-KTBW-WHUS42-CFWTBW,
JAX,2024-01-17 06:00,2024-01-17 14:38,2024-01-16 06:46,202401171400,WC,C,Y,1,CAN,FLZ137,955.1932373046875,2024-01-17 14:38,,,,,False,,,,,,,202401160646-KJAX-WWUS42-WSWJAX,
TBW,2024-08-01 16:00,2024-08-01 22:00,2024-08-01 07:45,202408012200,HT,C,Y,6,NEW,FLZ160,560.7767333984375,2024-08-01 07:45,,,,,False,,,,,,,202408010745-KTBW-WWUS72-NPWTBW,
TBW,2024-08-01 16:00,2024-08-01 22:00,2024-08-01 07:45,202408012200,HT,C,Y,6,NEW,FLZ162,705.6476440429688,2024-08-01 07:45,,,,,False,,,,,,,202408010745-KTBW-WWUS72-NPWTBW,
MLB,2024-02-01 09:00,2024-02-05 00:00,2024-02-01 07:03,202402020900,RP,C,S,3,EXT,FLZ164,359.5745544433594,2024-02-04 07:22,,,,,False,,,,,,,202402010703-KMLB-WHUS42-CFWMLB,
MLB,2024-02-01 09:00,2024-02-05 00:00,2024-02-01 07:03,202402020900,RP,C,S,3,EXT,FLZ447,446.071044921875,2024-02-04 07:22,,,,,False,,,,,,,202402010703-KMLB-WHUS42-CFWMLB,
MLB,2024-02-01 09:00,2024-02-05 00:00,2024-02-01 07:03,202402020900,RP,C,S,3,EXT,FLZ141,654.7750854492188,2024-02-04 07:22,,,,,False,,,,,,,202402010703-KMLB-WHUS42-CFWMLB,
TBW,2024-08-01 16:00,2024-08-01 22:00,2024-08-01 07:45,202408012200,HT,C,Y,6,NEW,FLZ165,792.4913330078125,2024-08-01 07:45,,,,,False,,,,,,,202408010745-KTBW-WWUS72-NPWTBW,
MLB,2024-02-01 09:00,2024-02-05 00:00,2024-02-01 07:03,202402020900,RP,C,S,3,EXT,FLZ347,226.41384887695312,2024-02-04 07:22,,,,,False,,,,,,,202402010703-KMLB-WHUS42-CFWMLB,
TBW,2024-08-01 16:00,2024-08-01 22:00,2024-08-01 07:45,202408012200,HT,C,Y,6,NEW,FLZ239,1972.1533203125,2024-08-01 07:45,,,,,False,,,,,,,202408010745-KTBW-WWUS72-NPWTBW,
MLB,2024-02-01 09:00,2024-02-05 00:00,2024-02-01 07:03,202402020900,RP,C,S,3,EXT,FLZ647,453.6716003417969,2024-02-04 07:22,,,,,False,,,,,,,202402010703-KMLB-WHUS42-CFWMLB,
TBW,2024-08-01 16:00,2024-08-01 22:00,2024-08-01 07:45,202408012200,HT,C,Y,6,NEW,FLZ248,1010.2461547851562,2024-08-01 07:45,,,,,False,,,,,,,202408010745-KTBW-WWUS72-NPWTBW,
TBW,2024-08-01 16:00,2024-08-01 22:00,2024-08-01 07:45,202408012200,HT,C,Y,6,NEW,FLZ249,1657.72900390625,2024-08-01 07:45,,,,,False,,,,,,,202408010745-KTBW-WWUS72-NPWTBW,
TBW,2024-01-04 08:51,2024-01-05 02:00,2024-01-04 08:51,202401050200,RP,C,S,1,NEW,FLZ151,726.67138671875,2024-01-04 08:51,,,,,False,,,,,,,202401040851-KTBW-WHUS42-CFWTBW,
JAX,2024-01-17 08:00,2024-01-17 13:48,2024-01-16 06:46,202401171400,FZ,C,W,2,CAN,FLZ240,1543.1129150390625,2024-01-17 13:48,,,,,False,,,,,,,202401160646-KJAX-WWUS72-NPWJAX,
JAX,2024-01-17 08:00,2024-01-17 13:48,2024-01-16 06:46,202401171400,FZ,C,W,2,CAN,FLZ237,1190.208251953125,2024-01-17 13:48,,,,,False,,,,,,,202401160646-KJAX-WWUS72-NPWJAX,
JAX,2024-01-17 08:00,2024-01-17 14:39,2024-01-16 06:46,202401171400,HZ,C,W,1,CAN,FLZ020,1346.30029296875,2024-01-17 14:39,,,,,False,,,,,,,202401160646-KJAX-WWUS72-NPWJAX,
JAX,2024-01-17 08:00,2024-01-17 14:39,2024-01-16 06:46,202401171400,HZ,C,W,1,CAN,FLZ024,1328.9837646484375,2024-01-17 14:39,,,,,False,,,,,,,202401160646-KJAX-WWUS72-NPWJAX,
JAX,2024-01-17 08:00,2024-01-16 06:46,2024-01-15 18:58,202401171400,FZ,C,A,2,UPG,FLZ136,1618.6932373046875,2024-01-16 06:46,,,,,False,,,,,,,202401151858-KJAX-WWUS72-NPWJAX,
JAX,2024-01-17 08:00,2024-01-16 06:46,2024-01-15 18:58,202401171400,FZ,C,A,2,UPG,FLZ340,1378.7718505859375,2024-01-16 06:46,,,,,False,,,,,,,202401151858-KJAX-WWUS72-NPWJAX,
JAX,2024-01-18 02:00,2024-01-18 14:00,2024-01-17 13:48,202401181300,FZ,C,W,3,EXP,FLZ020,1346.30029296875,2024-01-18 14:05,,,,,False,,,,,,,202401171348-KJAX-WWUS72-NPWJAX,
MOB,2024-02-23 00:00,2024-02-24 12:00,2024-02-21 19:57,202402241200,RP,C,S,7,CON,FLZ202,577.638427734375,2024-02-24 04:27,,,,,False,,,,,,,202402211957-KMOB-WHUS44-CFWMOB,
MOB,2024-02-23 00:00,2024-02-24 12:00,2024-02-21 19:57,202402241200,RP,C,S,7,CON,FLZ204,366.255126953125,2024-02-24 04:27,,,,,False,,,,,,,202402211957-KMOB-WHUS44-CFWMOB,
JAX,2024-01-27 09:58,2024-01-27 14:47,2024-01-27 09:58,202401271500,FG,C,Y,2,CAN,FLZ222,1161.303955078125,2024-01-27 14:47,,,,,False,,,,,,,202401270958-KJAX-WWUS72-NPWJAX,
